sub term,obj term,doc ID
twofold:0:symmetry:1:molecule:0:deviate,high:0:symmetry,10.1107/S0108270103018961
twofold:0:symmetry:1:molecule:0:deviate:2:main:0:backbone,high:0:symmetry,10.1107/S0108270103018961
twofold:0:symmetry:1:molecule:0:deviate:2:main:0:backbone,high:0:symmetry,10.1107/S0108270103018961
tensor:0:property,principal:0:symmetry,10.1107/S0567739480001209
general:0:formula,general:0:tensor,10.1107/S0567739480001209
general:0:formula,general:0:tensor,10.1107/S0567739480001209
tensor:0:property,simple:1:general:0:formula,10.1107/S0567739480001209
simple:1:general:0:formula,group:0:rank,10.1107/S0567739480001209
simple:1:general:0:formula,group:0:rank,10.1107/S0567739480001209
tensor:0:property:2:crystal:1:rotational:0:symmetry,simple:1:general:0:formula,10.1107/S0567739480001209
general:0:rule,correspond:0:scheme,10.1107/S0567739480001209
general:0:rule,correspond:0:scheme,10.1107/S0567739480001209
rule:0:compact:0:formula,recent:0:literature,10.1107/S0567739480001209
recent:0:literature,report:0:scheme,10.1107/S0567739480001209
rule:0:compact:0:formula,specific:1:tensor:0:property,10.1107/S0567739480001209
recent:0:literature,report:0:scheme:1:error,10.1107/S0567739480001209
rule:0:compact:0:formula,recent:0:literature:1:discuss:2:specific:1:tensor:0:property,10.1107/S0567739480001209
recent:0:literature:1:discuss:2:specific:1:tensor:0:property,report:0:scheme:1:error,10.1107/S0567739480001209
brief:0:discussion,tensor:0:scheme,10.1107/S1600536804009225
brief:0:discussion,tensor:0:scheme,10.1107/S1600536804009225
brief:0:discussion,spherical:0:cylindrical:1:group:2:tensor:0:scheme,10.1107/S1600536804009225
brief:0:discussion,spherical:0:cylindrical:1:group:2:tensor:0:scheme,10.1107/S1600536804009225
centrosymmetric:0:structure,waal:0:interaction,10.1107/S1600536804009225
title:0:compound,absolute:0:configuration,10.1107/S1600536804009882
title:0:compound,absolute:0:configuration,10.1107/S1600536804009882
title:0:compound,absolute:0:configuration,10.1107/S1600536804009882
title:0:compound,absolute:0:configuration,10.1107/S1600536804009882
title:0:compound,wrong:1:absolute:0:configuration,10.1107/S1600536804009882
title:0:compound,wrong:1:absolute:0:configuration,10.1107/S1600536804009882
title:0:compound,wrong:1:absolute:0:configuration,10.1107/S1600536804009882
title:0:compound,wrong:1:absolute:0:configuration,10.1107/S1600536804009882
synchrotron:0:beam,spatial:0:resolution,10.1107/S090904951200235X
synchrotron:0:beam,spatial:0:resolution,10.1107/S090904951200235X
charge:1:interpolation:0:method,sigma:1:spatial:0:resolution,10.1107/S090904951200235X
macromolecular:0:crystal,sample:0:changer,10.1107/S0907444906030587
cryocooled:1:macromolecular:0:crystal,robotic:1:sample:0:changer,10.1107/S0907444906030587
cryocooled:1:macromolecular:0:crystal:2:vial,robotic:1:sample:0:changer:2:use,10.1107/S0907444906030587
spine:0:standard,sample:0:exchange,10.1107/S0907444906030587
sample:0:exchange,datamatrix:0:code,10.1107/S0907444906030587
spine:0:standard,automatic:1:sample:0:exchange,10.1107/S0907444906030587
holder:0:standard,robotic:0:sample,10.1107/S0907444906030587
holder:0:standard,robotic:0:sample,10.1107/S0907444906030587
datamatrix:0:reader,safe:0:management,10.1107/S0907444906030587
datamatrix:0:reader,sample:0:flow:1:safe:0:management,10.1107/S0907444906030587
observe:0:datum,topological:0:method,10.1107/S0108768199014251
observe:0:datum,topological:0:method,10.1107/S0108768199014251
molecular:1:electron:0:density,topological:0:method,10.1107/S0108768199014251
molecular:1:electron:0:density,topological:0:method,10.1107/S0108768199014251
molecular:1:electron:0:density:2:observe:0:datum,topological:0:method,10.1107/S0108768199014251
molecular:1:electron:0:density:2:observe:0:datum,topological:0:method,10.1107/S0108768199014251
electrostatic:0:potential,molecular:0:interaction,10.1107/S0108768199014251
experimental:1:electrostatic:0:potential,molecular:0:interaction:1:term,10.1107/S0108768199014251
molecule:2:experimental:1:electrostatic:0:potential,molecular:0:interaction:1:term,10.1107/S0108768199014251
title:0:compound,sodium:0:dicyanamide,10.1107/S1600536804008876
title:0:compound,sodium:0:dicyanamide,10.1107/S1600536804008876
dafo:0:dicyanamide,cu:0:atom,10.1107/S1600536804008876
cu:0:atom,octahedral:0:geometry,10.1107/S1600536804008876
ligand:1:dafo:0:dicyanamide,cu:0:atom,10.1107/S1600536804008876
cu:0:atom,distort:1:octahedral:0:geometry,10.1107/S1600536804008876
dicyanamide:0:anion,tran:0:postition,10.1107/S1600536804008876
n:0:interaction,crystal:0:pack,10.1107/S1600536802001630
n:0:interaction,crystal:0:pack,10.1107/S1600536802001630
title:0:compound,mirror:0:plane,10.1107/S1600536802001630
title:0:compound:1:pyridyl:0:ring,crystallographic:1:mirror:0:plane,10.1107/S1600536802001630
title:0:compound:1:pyridyl:0:ring:2:cl:0:atom,crystallographic:1:mirror:0:plane,10.1107/S1600536802001630
geometric:0:parameter,unusual:0:value,10.1107/S2053230X15011085
geometric:0:parameter,unusual:0:value,10.1107/S2053230X15011085
diffraction:0:datum,aring:0:resolution,10.1107/S2053230X15011085
aring:0:resolution,synchrotron:0:radiation,10.1107/S2053230X15011085
diffraction:0:datum,synchrotron:0:radiation:1:aring:0:resolution,10.1107/S2053230X15011085
polymorph:0:difference,individual:0:ion,10.1107/S1600536803024656
title:0:complex,godycki:0:amp,10.1107/S1600536803024656
title:0:complex:1:crystal:0:structure,godycki:0:amp,10.1107/S1600536803024656
current:0:study,crystallization:0:purification,10.1107/S2053230X15011759
current:0:study,vatd:0:ndash:0:desferrioxamine:1:b:0:ndash:1:apo:0:vatd,10.1107/S2053230X15011759
apo:0:vatd:1:crystal,space:0:group,10.1107/S2053230X15011759
apo:0:vatd:1:crystal,space:0:group,10.1107/S2053230X15011759
crystal:0:form,fob:0:bind,10.1107/S1600536801000484
crystal:0:form:1:difference,fob:0:bind,10.1107/S1600536801000484
carbonyl:0:group,c:0:mdash,10.1107/S1600536801000484
carbonyl:0:group,c:0:mdash,10.1107/S1600536801000484
carbonyl:0:group:1:conjugation,c:0:mdash:1:h,10.1107/S1600536801000484
carbonyl:0:group:1:conjugation,c:0:mdash:1:h,10.1107/S1600536801000484
diene:2:carbonyl:0:group:1:conjugation,intermolecular:2:c:0:mdash:1:h,10.1107/S1600536801000484
diene:2:carbonyl:0:group:1:conjugation,intermolecular:2:c:0:mdash:1:h,10.1107/S1600536801000484
oxazoline:0:ring,position:0:substitution,10.1107/S160053680100109X
oxazoline:0:ring:1:planarity,position:0:substitution,10.1107/S160053680100109X
title:0:compound,space:0:group,10.1107/S1600536801001374
title:0:compound,monoclinic:1:space:0:group,10.1107/S1600536801001374
asymmetric:0:unit,inversion:0:center,10.1107/S1600536801001374
asymmetric:0:unit,inversion:0:center:1:locate:2:molecule,10.1107/S1600536801001374
crystal:0:structure,discrete:0:molecule,10.1107/S1600536803025790
discrete:0:molecule,mdash:0:h,10.1107/S1600536803025790
discrete:0:molecule,o:1:mdash:0:h,10.1107/S1600536803025790
cl:0:minus,mdash:0:h,10.1107/S1600536803026151
cl:0:minus,n:1:mdash:0:h,10.1107/S1600536803026151
title:0:compound,low:0:temperature,10.1107/S1600536803024826
title:0:compound,low:0:temperature,10.1107/S1600536803024826
crystalline:0:structure,diastereomeric:0:pair,10.1107/S1600536803024826
diastereomeric:0:pair,high:0:degree,10.1107/S1600536803024826
diastereomeric:0:pair,high:0:degree,10.1107/S1600536803024826
diastereomeric:0:pair,high:0:degree,10.1107/S1600536803024826
diastereomeric:0:pair,diastereoselectivity:1:high:0:degree,10.1107/S1600536803024826
diastereomeric:0:pair,diastereoselectivity:1:high:0:degree,10.1107/S1600536803024826
diastereomeric:0:pair,diastereoselectivity:1:high:0:degree,10.1107/S1600536803024826
title:0:compound,linear:0:arrangement,10.1107/S0108270196011778
title:0:compound,benzene:0:unit:1:linear:0:arrangement,10.1107/S0108270196011778
long:0:axis,axis:0:parallel,10.1107/S0021889809007171
molecule:1:long:0:axis,axis:0:parallel:1:ribbon,10.1107/S0021889809007171
kinematic:0:approach,computer:0:simulation,10.1107/S0021889809007171
kinematic:0:approach,computer:0:simulation:1:technique,10.1107/S0021889809007171
kinematic:0:approach,monte:0:carlo:2:computer:0:simulation:1:technique,10.1107/S0021889809007171
intensity:0:distribution,distribution:0:result,10.1107/S0021889809007171
intensity:0:distribution:1:analysis,boundary:1:distribution:0:result,10.1107/S0021889809007171
intensity:0:distribution:1:analysis,twin:2:boundary:1:distribution:0:result,10.1107/S0021889809007171
electron:0:diffraction,transmission:0:electron,10.1107/S0021889808042131
electron:0:diffraction:1:pattern,transmission:0:electron:1:microscopy,10.1107/S0021889808042131
odd:2:electron:0:diffraction:1:pattern,silicon:0:nanowire,10.1107/S0021889808042131
many:0:explanation,scientific:0:community,10.1107/S0021889808042131
many:0:explanation,scientific:0:community:1:consensus,10.1107/S0021889808042131
si:1:thin:0:film,transmission:0:electron:1:microscopy:2:scan,10.1107/S0021889808042131
material:0:edp,great:0:similarity,10.1107/S0021889808042131
diffraction:0:spot,hexagonal:0:structure,10.1107/S0021889808042131
diffraction:0:spot,hexagonal:0:structure,10.1107/S0021889808042131
edp:1:diffraction:0:spot,hexagonal:0:structure,10.1107/S0021889808042131
edp:1:diffraction:0:spot,hexagonal:0:structure,10.1107/S0021889808042131
edp:1:diffraction:0:spot:2:position,hexagonal:0:structure,10.1107/S0021889808042131
edp:1:diffraction:0:spot:2:position,hexagonal:0:structure,10.1107/S0021889808042131
experimental:0:datum,cubic:0:silicon,10.1107/S0021889808042131
experimental:0:datum,cubic:0:silicon:1:structure,10.1107/S0021889808042131
double:0:diffraction,effect:0:streak:1:result,10.1107/S0021889808042131
title:0:compound,twofold:0:axis,10.1107/S1600536803026928
crystal:0:pack,mdash:0:h,10.1107/S1600536803023997
crystal:0:pack,c:1:mdash:0:h,10.1107/S1600536803023997
ni:0:absorption,partial:0:structure,10.1107/S2053229613032804
ni:0:absorption:1:edge,partial:1:structure:0:factor,10.1107/S2053229613032804
partial:1:structure:0:factor,neutron:0:scatter:1:length,10.1107/S2053229613032804
ni:0:absorption:1:edge,ni:0:ndash:1:ni:2:partial:0:structure:1:factor,10.1107/S2053229613032804
ni:0:ndash:1:ni:2:partial:0:structure:1:factor,favourable:2:neutron:0:scatter:1:length,10.1107/S2053229613032804
cuii:0:centre,n:0:atom,10.1107/S2053229613032804
cuii:0:centre:1:coordination:0:polyhedron,n:0:atom,10.1107/S2053229613032804
cuii:0:centre:1:coordination:0:polyhedron,different:1:tcnoet:0:ligand:2:n:0:atom,10.1107/S2053229613032804
coordination:0:polymer,sheet:0:form,10.1107/S2053229613032804
result:1:coordination:0:polymer,sheet:0:form,10.1107/S2053229613032804
cui:0:atom,special:0:position,10.1107/S205322961402172X
cui:0:ion,coordination:0:environment,10.1107/S205322961402172X
cui:0:ion,tetrahedral:1:coordination:0:environment,10.1107/S205322961402172X
cui:0:ion,distort:2:tetrahedral:1:coordination:0:environment,10.1107/S205322961402172X
si:0:framework,sphere:0:pack,10.1107/S0108767302005287
si:0:framework,sphere:0:pack,10.1107/S0108767302005287
only:1:si:0:framework,homogeneous:1:sphere:0:pack,10.1107/S0108767302005287
only:1:si:0:framework,homogeneous:1:sphere:0:pack,10.1107/S0108767302005287
propose:0:model,crystal:0:structure,10.1107/S2053229614022165
otbu:0:glycine,different:0:conformation,10.1107/S2053229614022165
otbu:0:glycine,asymmetric:0:unit:1:constitute:2:different:0:conformation,10.1107/S2053229614022165
recent:0:experiment,synchrotron:0:radiation,10.1107/S0567739480001817
wavelength:0:dependence,diffraction:0:pattern,10.1107/S0567739480001817
wavelength:0:dependence,diffraction:0:pattern,10.1107/S0567739480001817
large:1:wavelength:0:dependence,diffraction:0:pattern,10.1107/S0567739480001817
large:1:wavelength:0:dependence,diffraction:0:pattern,10.1107/S0567739480001817
numerical:0:example,scatter:0:curve,10.1107/S0567739480001817
scatter:0:curve,crystallographic:0:study,10.1107/S0567739480001817
scatter:0:curve,crystallographic:0:study,10.1107/S0567739480001817
phase:1:numerical:0:example,anomalous:1:scatter:0:curve,10.1107/S0567739480001817
anomalous:1:scatter:0:curve,protein:1:crystallographic:0:study,10.1107/S0567739480001817
anomalous:1:scatter:0:curve,protein:1:crystallographic:0:study,10.1107/S0567739480001817
heavy:0:metal,large:0:change,10.1107/S0567739480001830
absorption:0:edge,protein:0:diffraction,10.1107/S0567739480001830
heavy:0:metal:1:variety,large:0:change,10.1107/S0567739480001830
l:1:absorption:0:edge,protein:0:diffraction:1:pattern,10.1107/S0567739480001830
heavy:0:metal:1:variety:2:survey,large:0:change,10.1107/S0567739480001830
fielek:0:model,ionic:0:interaction,10.1107/S0567739480001830
fielek:0:model,ionic:0:interaction,10.1107/S0567739480001830
input:0:datum,dispersion:0:relation,10.1107/S0021889894012628
input:0:datum:1:minimum:0:numb,platinum:1:dispersion:0:relation,10.1107/S0021889894012628
coordination:0:geometry,neutron:0:powder,10.1107/S0021889894012628
differ:1:coordination:0:geometry,neutron:0:powder:1:diffraction,10.1107/S0021889894012628
neutron:0:diffraction,powder:0:sample,10.1107/S056773948000191X
diffraction:0:line,wavelength:0:lambda,10.1107/S056773948000191X
diffraction:0:line,wavelength:0:lambda,10.1107/S056773948000191X
neutron:0:diffraction:1:study,diffraction:0:line,10.1107/S056773948000191X
stoichiometric:0:case,static:0:distortion,10.1107/S056773948000191X
carbon:0:thorium,lattice:0:parameter,10.1107/S056773948000191X
carbon:0:thorium,lattice:0:parameter,10.1107/S056773948000191X
carbon:0:thorium:1:atom,lattice:0:parameter,10.1107/S056773948000191X
carbon:0:thorium:1:atom,lattice:0:parameter,10.1107/S056773948000191X
molar:0:ratio,single:0:crystal,10.1107/S0108270100013846
equatorial:0:position,n:0:atom,10.1107/S0108270100013846
equatorial:0:position,ligand:1:n:0:atom,10.1107/S0108270100013846
molecular:0:structure:1:comparison,numerical:0:graphical:1:technique,10.1107/S0567739480002008
molecular:0:structure:1:comparison,numerical:0:graphical:1:technique:2:combination,10.1107/S0567739480002008
reference:0:frame,linear:0:relationship,10.1107/S0567739480002033
fragment:0:molecule,difference:0:molecular:0:similarity,10.1107/S0567739480002033
fragment:0:molecule,difference:0:molecular:0:similarity,10.1107/S0567739480002033
molecular:1:reference:0:frame,linear:0:relationship,10.1107/S0567739480002033
easily:0:visualize:1:fragment:0:molecule,difference:0:molecular:0:similarity,10.1107/S0567739480002033
easily:0:visualize:1:fragment:0:molecule,difference:0:molecular:0:similarity,10.1107/S0567739480002033
molecular:1:reference:0:frame:2:conversion,easily:0:visualize:1:fragment:0:molecule:2:linear:0:relationship,10.1107/S0567739480002033
easily:0:visualize:1:fragment:0:molecule:2:linear:0:relationship,difference:0:molecular:0:similarity:1:clearly:0:display:2:diagram,10.1107/S0567739480002033
easily:0:visualize:1:fragment:0:molecule:2:linear:0:relationship,difference:0:molecular:0:similarity:1:clearly:0:display:2:diagram,10.1107/S0567739480002033
ferritin:0:solution,absorption:0:edge,10.1107/S0567739480002033
absorption:0:edge,synchrotron:0:radiation,10.1107/S0567739480002033
ferritin:0:solution,k:1:absorption:0:edge,10.1107/S0567739480002033
k:1:absorption:0:edge,synchrotron:0:radiation,10.1107/S0567739480002033
atomic:0:form,gyration:0:r,10.1107/S0567739480002033
atomic:0:form:1:factor,absorption:0:coefficient:1:gyration:0:r:1:radius,10.1107/S0567739480002033
atomic:0:form:1:factor:2:anomalous:0:dispersion,mu:2:absorption:0:coefficient:1:gyration:0:r:1:radius,10.1107/S0567739480002033
energy:0:scale,drastic:0:variation,10.1107/S0567739480002033
coronavirus:0:genome,mature:0:protein,10.1107/S0907444903016779
coronavirus:0:genome,know:1:rna:0:virus,10.1107/S0907444903016779
anomalous:0:scatterer,anomalous:0:difference,10.1107/S0108767390008030
anomalous:0:scatterer,anomalous:0:difference,10.1107/S0108767390008030
anomalous:0:scatterer,anomalous:0:difference,10.1107/S0108767390008030
anomalous:0:difference,phase:0:doublet,10.1107/S0108767390008030
anomalous:0:scatterer:1:position,anomalous:0:difference,10.1107/S0108767390008030
anomalous:0:scatterer:1:position,anomalous:0:difference,10.1107/S0108767390008030
anomalous:0:scatterer:1:position,anomalous:0:difference,10.1107/S0108767390008030
sigma:0:relationship,phase:0:derivation,10.1107/S0108767390008030
direct:0:method,fourier:0:map,10.1107/S0108270109021519
direct:0:method,fourier:0:map,10.1107/S0108270109021519
direct:0:method:1:obtain:2:merit:0:figure,fourier:0:map,10.1107/S0108270109021519
direct:0:method:1:obtain:2:merit:0:figure,fourier:0:map,10.1107/S0108270109021519
single:0:crystal,hydrothermal:0:method,10.1107/S0108270109021519
ndash:1:ndash:0:system,hydrothermal:0:method,10.1107/S0108270109021519
sro:0:ndash:1:cuo:2:ndash:1:ndash:0:system,hydrothermal:0:method,10.1107/S0108270109021519
prismatic:0:crystal,structure:0:type,10.1107/S0108270109021519
blue:1:prismatic:0:crystal,structure:0:type,10.1107/S0108270109021519
site:0:symmetry,trigonal:0:prism,10.1107/S0108270109021519
site:0:symmetry,trigonal:0:prism,10.1107/S0108270109021519
fourier:0:map,precise:0:determination,10.1107/S0108270109021519
difference:1:fourier:0:map,precise:0:determination,10.1107/S0108270109021519
difference:1:fourier:0:map:2:h:0:atom,precise:0:determination,10.1107/S0108270109021519
well:0:crystal,aring:0:resolution,10.1107/S0108270109024445
aring:0:resolution,space:0:group,10.1107/S0108270109024445
title:0:compound,complex:0:cation,10.1107/S0108270109024445
hydrogen:0:bond,supramolecular:0:network,10.1107/S1744309105033737
cdo:0:crystal,aring:0:resolution,10.1107/S1744309105033737
aring:0:resolution,space:0:group,10.1107/S1744309105033737
optimal:1:cdo:0:crystal,aring:0:resolution,10.1107/S1744309105033737
enzyme:0:structure,phase:0:initio,10.1107/S1600536804004805
phase:0:initio,derivative:0:selenomethionyl,10.1107/S1600536804004805
title:0:compound,syn:0:configuration,10.1107/S1600536804005756
bond:0:length,kind:0:molecule,10.1107/S1600536804005161
angle:1:bond:0:length,kind:0:molecule,10.1107/S1600536804005161
planar:0:vinamidinium,dihedral:0:angle,10.1107/S1600536804005574
planar:0:vinamidinium:1:chain,dihedral:0:angle,10.1107/S1600536804005574
