char dist,word dist,stem,sub term,obj term,doc ID
51,7,test,system:0:performance,ferroelectric:0:phase,10.1107/S1600576714006724
51,7,investigate,system:0:performance,ferroelectric:0:phase,10.1107/S1600576714006724
51,7,test,system:0:performance,ferroelectric:0:phase:1:transition,10.1107/S1600576714006724
51,7,investigate,system:0:performance,ferroelectric:0:phase:1:transition,10.1107/S1600576714006724
118,21,contain,space:0:group,asymmetric:0:unit,10.1107/S1600576714006724
24,5,raise,cluster:1:spm:0:limit,room:0:temperature,10.1107/S1600576714008188
40,6,use,numeric:0:differentiation,interpolation:0:formula,10.1107/S1600576714008188
43,8,raise,spm:0:limit,room:0:temperature,10.1107/S1600576714008188
45,6,corroborate,cluster:0:size,magnetic:0:field,10.1107/S1600576714008188
45,6,corroborate,estimate:1:cluster:0:size,magnetic:0:field:1:response,10.1107/S1600576714008188
50,8,be,co:0:nanocluster:1:organization,high:2:perpendicular:1:magnetic:0:anisotropy,10.1107/S1600576714008188
55,9,be,co:0:nanocluster:1:organization,perpendicular:1:magnetic:0:anisotropy,10.1107/S1600576714008188
69,10,be,co:0:nanocluster,magnetic:0:anisotropy,10.1107/S1600576714008188
77,11,observe,distinct:0:signature,pattern:0:nanostructure,10.1107/S1600576714008188
77,11,observe,distinct:0:signature,pattern:0:nanostructure,10.1107/S1600576714008188
37,8,be,structural:0:parameter,title:0:compound:1:crystal:0:structure:2:agreement,10.1107/S160057671401303X
40,6,use,transform:0:ndash:1:infrared:2:spectroscopy,molecule:1:crystal:0:structure,10.1107/S160057671401303X
40,6,determine,transform:0:ndash:1:infrared:2:spectroscopy,molecule:1:crystal:0:structure,10.1107/S160057671401303X
56,11,be,structural:0:parameter,crystal:0:structure,10.1107/S160057671401303X
56,11,be,structural:0:parameter,title:0:compound:1:crystal:0:structure,10.1107/S160057671401303X
62,8,use,transform:0:ndash,crystal:0:structure,10.1107/S160057671401303X
62,8,determine,transform:0:ndash,crystal:0:structure,10.1107/S160057671401303X
62,8,use,transform:0:ndash,molecule:1:crystal:0:structure,10.1107/S160057671401303X
62,8,determine,transform:0:ndash,molecule:1:crystal:0:structure,10.1107/S160057671401303X
12,2,exhibit,planar:0:phenyl:1:ring,endo:0:angle:1:typical:0:deformation,10.1107/S1600576714014289
17,3,exhibit,planar:0:phenyl,typical:0:deformation,10.1107/S1600576714014289
36,8,be,ndash:1:torsion:0:angle,planar:0:phenyl:1:ring,10.1107/S1600576714014289
36,8,be,ph:2:ndash:1:torsion:0:angle,planar:0:phenyl:1:ring,10.1107/S1600576714014289
36,8,be,torsion:0:angle,planar:0:phenyl,10.1107/S1600576714014289
47,11,be,rational:0:function,appropriate:0:integer,10.1107/S1600576714014289
47,11,be,rational:0:function:1:arctangent:0:function,r:0:distance:1:appropriate:0:integer,10.1107/S1600576714014289
14,4,use,cone:0:series,diffraction:0:criterion,10.1107/S1600576714024005
18,4,propose,diffraction:0:spot,characteristic:0:sign,10.1107/S1600576714024005
18,4,propose,basal:1:diffraction:0:spot,characteristic:0:sign,10.1107/S1600576714024005
18,4,propose,basal:1:diffraction:0:spot:2:intensity,characteristic:0:sign,10.1107/S1600576714024005
19,3,study,bone:0:tissue:1:growth:2:structural:0:change,human:1:fetal:0:hand:2:sample,10.1107/S1600576715006214
19,3,use,bone:0:tissue:1:growth:2:structural:0:change,human:1:fetal:0:hand:2:sample,10.1107/S1600576715006214
21,4,found,calcium:0:accumulation:1:autonomous:0:zone,investigate:0:phalanx:1:individual:0:finger,10.1107/S1600576715006214
22,4,reveal,significant:0:difference,elemental:0:composition,10.1107/S1600576715006214
24,5,found,calcium:0:accumulation,individual:0:finger,10.1107/S1600576715006214
28,5,explain,observe:2:low:1:transition:0:temperature,diffractometry:0:example,10.1107/S1600576715006214
32,6,study,bone:0:tissue:1:growth,human:1:fetal:0:hand,10.1107/S1600576715006214
32,6,use,bone:0:tissue:1:growth,human:1:fetal:0:hand,10.1107/S1600576715006214
42,7,explain,transition:0:temperature,diffractometry:0:example,10.1107/S1600576715006214
42,7,explain,low:1:transition:0:temperature,diffractometry:0:example,10.1107/S1600576715006214
42,8,be,locomotion:1:support:0:load,gravitational:0:influence:1:independent:0:indicator,10.1107/S1600576715006214
56,10,be,support:0:load,independent:0:indicator,10.1107/S1600576715006214
60,10,apply,different:0:wavelength,bone:0:tissue:1:change:2:type,10.1107/S1600576715006214
62,10,select,gecko:2:proximal:1:tail:0:vertebra,locomotion:1:support:0:load,10.1107/S1600576715006214
62,10,do,gecko:2:proximal:1:tail:0:vertebra,locomotion:1:support:0:load,10.1107/S1600576715006214
62,10,bear,gecko:2:proximal:1:tail:0:vertebra,locomotion:1:support:0:load,10.1107/S1600576715006214
62,10,be,gecko:2:proximal:1:tail:0:vertebra,locomotion:1:support:0:load,10.1107/S1600576715006214
64,12,study,structural:0:change,fetal:0:hand,10.1107/S1600576715006214
64,12,use,structural:0:change,fetal:0:hand,10.1107/S1600576715006214
72,12,select,proximal:1:tail:0:vertebra,locomotion:1:support:0:load,10.1107/S1600576715006214
72,12,do,proximal:1:tail:0:vertebra,locomotion:1:support:0:load,10.1107/S1600576715006214
72,12,bear,proximal:1:tail:0:vertebra,locomotion:1:support:0:load,10.1107/S1600576715006214
72,12,be,proximal:1:tail:0:vertebra,locomotion:1:support:0:load,10.1107/S1600576715006214
72,12,select,tail:0:vertebra,support:0:load,10.1107/S1600576715006214
72,12,do,tail:0:vertebra,support:0:load,10.1107/S1600576715006214
72,12,bear,tail:0:vertebra,support:0:load,10.1107/S1600576715006214
72,12,be,tail:0:vertebra,support:0:load,10.1107/S1600576715006214
73,13,apply,different:0:wavelength,bone:0:tissue,10.1107/S1600576715006214
73,13,apply,different:0:wavelength,bone:0:tissue:1:change,10.1107/S1600576715006214
16,3,inhibit,nucleotide:0:analogue,organism:0:attack:1:viral:0:infection,10.1107/S1600576715021019
49,9,manipulate,damage:0:strain:1:profile,calculate:0:curve,10.1107/S1600576715021019
49,9,fit,damage:0:strain:1:profile,calculate:0:curve,10.1107/S1600576715021019
8,2,be,material:0:layer,elliptical:0:shape,10.1107/S1600576715021378
8,2,be,material:0:layer:1:order:0:region,elliptical:0:shape,10.1107/S1600576715021378
18,4,show,debye:2:fundamental:1:diffraction:0:equation,material:0:layer:1:order:0:region:2:elliptical:0:shape,10.1107/S1600576715021378
31,7,show,diffraction:0:equation,order:0:region,10.1107/S1600576715021378
31,7,show,fundamental:1:diffraction:0:equation,material:0:layer:1:order:0:region,10.1107/S1600576715021378
15,3,show,dta:0:measurement,melt:0:temperature,10.1107/S1600576715022062
36,7,study,concentration:0:range,powder:0:diffraction,10.1107/S1600576715022062
61,9,determine,study:0:composition,rietveld:0:refinement,10.1107/S1600576715022062
34,5,determine,individual:0:tube,channel:0:width,10.1107/S1600576715022797
34,5,determine,individual:0:tube:1:sensitivity:0:position,channel:0:width,10.1107/S1600576715022797
41,7,have,patterson:0:map,significant:0:peak,10.1107/S1600576715022797
62,12,determine,tube:1:count:0:rate,count:0:loss,10.1107/S1600576715022797
62,12,be,tube:1:count:0:rate,count:0:loss,10.1107/S1600576715022797
74,15,determine,count:0:rate,count:0:loss,10.1107/S1600576715022797
74,15,be,count:0:rate,count:0:loss,10.1107/S1600576715022797
106,20,fill,length:0:mm,sufficiently:0:large:1:area,10.1107/S1600576715022797
145,25,fill,length:0:mm,scatter:0:measurement,10.1107/S1600576715022797
21,4,do,mix:0:film,significant:0:change,10.1107/S1600576716009936
21,4,induce,mix:0:film,significant:0:change,10.1107/S1600576716009936
21,4,do,mix:0:film,film:0:structure:1:significant:0:change,10.1107/S1600576716009936
21,4,induce,mix:0:film,film:0:structure:1:significant:0:change,10.1107/S1600576716009936
43,8,investigate,nsio:0:substrate,situ:0:real:0:time,10.1107/S1600576716009936
25,3,show,silicon:2:zero:1:thermal:0:expansion,nearly:0:ideal:1:performance,10.1107/S1600577513033158
26,5,maintain,ideal:0:performance,wide:0:range,10.1107/S1600577513033158
26,5,maintain,ideal:0:performance:1:regime,heat:0:load:1:wide:0:range,10.1107/S1600577513033158
36,5,show,zero:1:thermal:0:expansion,nearly:0:ideal:1:performance,10.1107/S1600577513033158
43,7,maintain,1:0:crystal:1:temperature,zero:1:thermal:0:expansion,10.1107/S1600577513033158
43,7,maintain,1:0:crystal:1:temperature,silicon:2:zero:1:thermal:0:expansion,10.1107/S1600577513033158
48,6,study,silicon:0:monochromator,power:0:density:1:total:1:absorb:0:power,10.1107/S1600577513033158
54,7,study,silicon:0:monochromator,absorb:0:power,10.1107/S1600577513033158
68,10,show,thermal:0:expansion,thermal:0:slope,10.1107/S1600577513033158
32,6,develop,cross:0:undulator,light:0:source,10.1107/S1600577513034796
32,6,adopt,cross:0:undulator,light:0:source,10.1107/S1600577513034796
32,6,develop,segment:1:cross:0:undulator,light:0:source,10.1107/S1600577513034796
32,6,adopt,segment:1:cross:0:undulator,light:0:source,10.1107/S1600577513034796
32,6,develop,novel:2:segment:1:cross:0:undulator,light:0:source,10.1107/S1600577513034796
32,6,adopt,novel:2:segment:1:cross:0:undulator,light:0:source,10.1107/S1600577513034796
51,8,calculate,concentrate:1:polymer:0:solution,radial:1:distribution:0:function,10.1107/S1600577515022730
51,8,apply,concentrate:1:polymer:0:solution,radial:1:distribution:0:function,10.1107/S1600577515022730
51,8,calculate,concentrate:1:polymer:0:solution,random:0:coil:1:molecule:2:radial:1:distribution:0:function,10.1107/S1600577515022730
51,8,apply,concentrate:1:polymer:0:solution,random:0:coil:1:molecule:2:radial:1:distribution:0:function,10.1107/S1600577515022730
58,9,calculate,polymer:0:solution,distribution:0:function,10.1107/S1600577515022730
58,9,apply,polymer:0:solution,distribution:0:function,10.1107/S1600577515022730
16,3,cover,atmospheric:0:pressure,bragg:0:angle,10.1107/S1600577516004483
16,3,cover,atmospheric:0:pressure,deg:0:deg:0:ndash:1:bragg:0:angle,10.1107/S1600577516004483
118,17,be,detail:0:description,rossendorf:0:beamline,10.1107/S1600577516004483
17,3,belong,aring:0:resolution,space:0:group,10.1107/S1744309105033737
18,3,diffract,cdo:0:crystal,aring:0:resolution,10.1107/S1744309105033737
18,3,diffract,optimal:1:cdo:0:crystal,aring:0:resolution,10.1107/S1744309105033737
28,3,form,hydrogen:0:bond,supramolecular:0:network,10.1107/S1744309105033737
21,3,identify,phenytoin:1:stereochemical:0:comparison,o:0:atom,10.1107/S1744309105040613
36,5,identify,stereochemical:0:comparison,o:0:atom,10.1107/S1744309105040613
56,9,be,phenyl:0:group,anticonvulsant:0:activity,10.1107/S1744309105040613
56,9,be,phenyl:0:group,compound:1:anticonvulsant:0:activity,10.1107/S1744309105040613
15,3,add,catechol:1:aromatic:0:ring,o:0:atom,10.1107/S174430910504323X
24,4,link,pi:0:interaction,ac:0:plane:1:parallel:2:layer,10.1107/S174430910504323X
27,5,add,aromatic:0:ring,o:0:atom,10.1107/S174430910504323X
47,8,link,pi:0:interaction,ac:0:plane,10.1107/S174430910504323X
26,3,form,crystal:0:structure,structural:0:polymer,10.1107/S1744309106007305
55,10,grow,piox:1:single:0:crystal,recombinant:0:protein,10.1107/S1744309106007305
55,10,use,piox:1:single:0:crystal,recombinant:0:protein,10.1107/S1744309106007305
63,12,grow,single:0:crystal,recombinant:0:protein,10.1107/S1744309106007305
63,12,use,single:0:crystal,recombinant:0:protein,10.1107/S1744309106007305
10,1,contain,asymmetric:0:unit,protein:0:copy,10.1107/S1744309106009651
38,7,involve,enzyme:2:saicar:0:synthase:1:family,biosynthesis:0:purine:1:de:0:novo,10.1107/S1744309106009651
49,9,involve,saicar:0:synthase:1:family,biosynthesis:0:purine:1:de:0:novo,10.1107/S1744309106009651
56,10,involve,saicar:0:synthase,de:0:novo,10.1107/S1744309106009651
65,5,belong,kda:0:protein,saicar:0:synthase,10.1107/S1744309106009651
65,5,belong,kda:0:protein,saicar:0:synthase:1:family,10.1107/S1744309106009651
65,5,belong,kda:0:protein,enzyme:2:saicar:0:synthase:1:family,10.1107/S1744309106009651
15,3,play,periplasmic:0:protein,important:0:role,10.1107/S1744309106027825
26,4,activate,e:0:pathway,antisigma:0:factor:1:rsea:2:degradation,10.1107/S1744309106027825
31,6,exert,important:0:role,indirect:0:direct:1:negative:0:effect,10.1107/S1744309106027825
31,6,exert,important:0:role,yael:1:cleavage:0:efficiency:2:indirect:0:direct:1:negative:0:effect,10.1107/S1744309106027825
45,7,activate,e:0:pathway,antisigma:0:factor,10.1107/S1744309106027825
47,10,diffract,i:0:form,aring:0:resolution,10.1107/S1744309106027825
50,9,exert,important:0:role,negative:0:effect,10.1107/S1744309106027825
64,9,facilitate,march:1:function:0:correction,different:0:geometry:1:obtain:2:result,10.1107/S1744309106027825
88,13,facilitate,function:0:correction,different:0:geometry,10.1107/S1744309106027825
88,13,facilitate,march:1:function:0:correction,different:0:geometry,10.1107/S1744309106027825
97,16,drop,ester:0:link,translate:0:ribosome,10.1107/S1744309106031125
41,5,catalyze,ferredoxin:0:reductase,carbazole:0:position,10.1107/S174430910702163X
15,3,differ,catalytic:0:cofactor:1:mechanism,mycobacterium:0:specie,10.1107/S1744309108011512
21,3,suggest,mycobacterium:0:tuberculosis:1:putative:0:pnpox,catalytic:0:cofactor:1:mechanism,10.1107/S1744309108011512
21,3,suggest,mycobacterium:0:tuberculosis:1:putative:0:pnpox:2:recent:0:report,catalytic:0:cofactor:1:mechanism,10.1107/S1744309108011512
25,4,differ,catalytic:0:cofactor,mycobacterium:0:specie,10.1107/S1744309108011512
25,4,suggest,mycobacterium:0:tuberculosis,catalytic:0:cofactor,10.1107/S1744309108011512
33,5,include,thermus:0:thermophilus,outer:0:membrane,10.1107/S1744309108013602
53,8,include,thermus:0:thermophilus:1:thermophilic:0:bacterium:2:cell:0:envelope,integral:2:outer:1:membrane:0:protein,10.1107/S1744309108013602
62,9,suggest,obtain:0:agreement,develope:0:model,10.1107/S1744309108013602
62,9,demonstrate,obtain:0:agreement,develope:0:model,10.1107/S1744309108013602
62,9,include,thermus:0:thermophilus:1:thermophilic:0:bacterium,outer:1:membrane:0:protein,10.1107/S1744309108013602
113,18,identify,hypothetical:0:protein,predict:0:beta,10.1107/S1744309108013602
43,6,use,molecular:0:replacement,alkaliphilic:1:bacillus:0:sp:2:mannanase,10.1107/S1744309108028571
122,18,crystallize,recombinant:0:enzyme,aring:0:resolution,10.1107/S1744309108028571
122,18,use,recombinant:0:enzyme,aring:0:resolution,10.1107/S1744309108028571
122,18,collect,recombinant:0:enzyme,aring:0:resolution,10.1107/S1744309108028571
22,4,collect,diffraction:0:datum,structure:0:solution,10.1107/S1744309108039894
75,14,use,hazelnut:0:kernel,highly:0:purify:1:state,10.1107/S1744309108039894
16,3,assume,da:0:minus,asymmetric:0:unit:1:molecule:2:presence,10.1107/S1744309109032540
28,5,assume,da:0:minus,asymmetric:0:unit:1:molecule,10.1107/S1744309109032540
47,9,estimate,vm:0:value,da:0:minus,10.1107/S1744309109032540
47,9,be,vm:0:value,da:0:minus,10.1107/S1744309109032540
49,9,assume,da:0:minus,asymmetric:0:unit,10.1107/S1744309109032540
76,9,belong,cubic:0:crystal,cubic:2:nbsp:1:space:0:group,10.1107/S1744309109044789
82,10,belong,cubic:0:crystal,nbsp:1:space:0:group,10.1107/S1744309109044789
87,11,belong,cubic:0:crystal,space:0:group,10.1107/S1744309109044789
103,13,crystallize,fmn:0:adenylylation,cubic:0:crystal,10.1107/S1744309109044789
103,13,use,fmn:0:adenylylation,cubic:0:crystal,10.1107/S1744309109044789
103,13,crystallize,fmn:0:adenylylation:1:riboflavin:0:phosphorylation,cubic:0:crystal,10.1107/S1744309109044789
103,13,use,fmn:0:adenylylation:1:riboflavin:0:phosphorylation,cubic:0:crystal,10.1107/S1744309109044789
24,4,indicate,recent:0:research,dsb:0:protein:1:complement,10.1107/S1744309110011942
27,4,contain,oxidative:0:fold:1:process,dsb:0:protein:1:wide:0:repertoire,10.1107/S1744309110011942
38,6,indicate,recent:0:research,dsb:0:protein,10.1107/S1744309110011942
18,3,diffract,final:0:crystal,aring:0:resolution,10.1107/S1744309110035074
21,4,clone,rlml:0:gene,expression:0:vector,10.1107/S1744309110035074
80,11,purify,recombinant:0:protein,gel:0:filtration,10.1107/S1744309110035074
21,4,process,synchrotron:0:radiation,aring:0:resolution,10.1107/S1744309110037954
35,5,prepare,derivative:0:crystal,cocrystallization:0:method,10.1107/S1744309110048414
38,8,report,dihydroorotate:0:dehydrogenase,aring:0:resolution,10.1107/S1744309110048414
38,8,report,putative:1:dihydroorotate:0:dehydrogenase,aring:0:resolution,10.1107/S1744309110048414
27,4,introduce,cysteine:0:residue,different:0:position,10.1107/S1744309110051110
80,14,modify,result:1:bpap:0:construct,bpap:2:ndash:0:rna:1:complex,10.1107/S1744309110051110
80,14,yield,result:1:bpap:0:construct,bpap:2:ndash:0:rna:1:complex,10.1107/S1744309110051110
85,15,modify,result:1:bpap:0:construct,ndash:0:rna:1:complex,10.1107/S1744309110051110
85,15,yield,result:1:bpap:0:construct,ndash:0:rna:1:complex,10.1107/S1744309110051110
21,5,lie,bi:0:atom,equal:1:bi:0:mdash,10.1107/S1744309111029228
21,5,lie,bi:0:atom,equal:1:bi:0:mdash:2:n:0:bond,10.1107/S1744309111029228
28,5,determine,syncytial:0:virus:1:nucleocapsid,aring:0:resolution,10.1107/S1744309111029228
28,5,increase,nucleocapsid:0:protein:1:interest,recent:0:identification,10.1107/S1744309111029228
28,5,owe,nucleocapsid:0:protein:1:interest,recent:0:identification,10.1107/S1744309111029228
39,6,report,hrsvn:0:structure,recently:0:publish:1:structure,10.1107/S1744309111029228
52,8,shift,monomer:0:position,ring:0:structure:1:adaptability,10.1107/S1744309111029228
52,8,confirm,monomer:0:position,ring:0:structure:1:adaptability,10.1107/S1744309111029228
72,11,shift,monomer:0:position,ring:0:structure,10.1107/S1744309111029228
72,11,confirm,monomer:0:position,ring:0:structure,10.1107/S1744309111029228
78,11,determine,crystal:0:structure,aring:0:resolution,10.1107/S1744309111029228
86,11,report,hrsvn:0:structure,molecular:0:pack,10.1107/S1744309111029228
78,13,determine,pyridoxal:0:phosphate,external:0:aldimine,10.1107/S1744309112030023
78,13,feature,pyridoxal:0:phosphate,external:0:aldimine,10.1107/S1744309112030023
78,13,determine,pyridoxal:0:phosphate,external:0:aldimine,10.1107/S1744309112030023
78,13,feature,pyridoxal:0:phosphate,external:0:aldimine,10.1107/S1744309112030023
78,13,determine,cofactor:1:pyridoxal:0:phosphate,external:0:aldimine:1:adduct,10.1107/S1744309112030023
78,13,feature,cofactor:1:pyridoxal:0:phosphate,external:0:aldimine:1:adduct,10.1107/S1744309112030023
78,13,determine,cofactor:1:pyridoxal:0:phosphate,external:0:aldimine:1:adduct,10.1107/S1744309112030023
78,13,feature,cofactor:1:pyridoxal:0:phosphate,external:0:aldimine:1:adduct,10.1107/S1744309112030023
27,5,see,trimer:1:adjacent:0:subunit,cp:1:homologous:0:protein,10.1107/S1744309112031259
31,6,determine,campylobacter:0:jejuni,aring:0:resolution,10.1107/S1744309112031259
37,5,catalyze,ornithine:0:transcarbamoylase,carbamoyl:0:phosphate,10.1107/S1744309112031259
41,8,see,adjacent:0:subunit,homologous:0:protein,10.1107/S1744309112031259
57,9,determine,unligand:0:aotc:1:crystal:0:structure,aring:0:resolution,10.1107/S1744309112031259
