t:0:datum,Data for T,"Data for T 100K are summarized in Table 4, which lists the inherent structure basins that account for 90% of the www.proteinscience.org 2445 sampled population.",12237465::T = 100K
occurrence,occurrences,"Free-energy levels are labeled by the number of occurrences of p, e, or r , -values in the inh",12237465::T = 100K
energy,energy,"Free-energy levels are labeled by the number of occurrences of p, e, or r , -values in the inh",12237465::T = 100K
t:0:datum:1:100:0:k,Data for T 100K,"Data for T 100K are summarized in Table 4, which lists the inherent structure basins that account for 90% of the www.proteinscience.org 2445 sampled population.",12237465::T = 100K
free:0:energy,Free-energy,"Free-energy levels are labeled by the number of occurrences of p, e, or r , -values in the inh",12237465::T = 100K
r:0:e,"e, or r ,","Free-energy levels are labeled by the number of occurrences of p, e, or r , -values in the inh",12237465::T = 100K
2445:1:sampled:0:population,www.proteinscience.org 2445 sampled population,"Data for T 100K are summarized in Table 4, which lists the inherent structure basins that account for 90% of the www.proteinscience.org 2445 sampled population.",12237465::T = 100K
sampled:0:population,sampled population,"Data for T 100K are summarized in Table 4, which lists the inherent structure basins that account for 90% of the www.proteinscience.org 2445 sampled population.",12237465::T = 100K
r:0:e:1:p,"p, e, or r ,","Free-energy levels are labeled by the number of occurrences of p, e, or r , -values in the inh",12237465::T = 100K
r:0:e:1:p:2:occurrence:3:number,"number of occurrences of p, e, or r ,","Free-energy levels are labeled by the number of occurrences of p, e, or r , -values in the inh",12237465::T = 100K
level,levels,"Free-energy levels are labeled by the number of occurrences of p, e, or r , -values in the inh",12237465::T = 100K
hydrodynamic,hydrodynamics,Studies of locomotor hydrodynamics in fish have entered a new phase within the last decade with the application of the technique of digital particle image velocimetry (DPIV),12324537::
fish,fish,Studies of locomotor hydrodynamics in fish have entered a new phase within the last decade with the application of the technique of digital particle image velocimetry (DPIV),12324537::
new:0:phase,new phase,Studies of locomotor hydrodynamics in fish have entered a new phase within the last decade with the application of the technique of digital particle image velocimetry (DPIV),12324537::
visualization,visualization,DPIV allows quantitative visualization of flow fields created by freely moving f,12324537::
phase,phase,Studies of locomotor hydrodynamics in fish have entered a new phase within the last decade with the application of the technique of digital particle image velocimetry (DPIV),12324537::
particle:0:image,particle image,Studies of locomotor hydrodynamics in fish have entered a new phase within the last decade with the application of the technique of digital particle image velocimetry (DPIV),12324537::
decade,decade,Studies of locomotor hydrodynamics in fish have entered a new phase within the last decade with the application of the technique of digital particle image velocimetry (DPIV),12324537::
technique,technique,Studies of locomotor hydrodynamics in fish have entered a new phase within the last decade with the application of the technique of digital particle image velocimetry (DPIV),12324537::
field,fields,DPIV allows quantitative visualization of flow fields created by freely moving f,12324537::
velocimetry,velocimetry,Studies of locomotor hydrodynamics in fish have entered a new phase within the last decade with the application of the technique of digital particle image velocimetry (DPIV),12324537::
freely:0:move:1:create:2:flow:0:field,flow fields created by freely moving,DPIV allows quantitative visualization of flow fields created by freely moving f,12324537::
quantitative:0:visualization,quantitative visualization,DPIV allows quantitative visualization of flow fields created by freely moving f,12324537::
application,application,Studies of locomotor hydrodynamics in fish have entered a new phase within the last decade with the application of the technique of digital particle image velocimetry (DPIV),12324537::
locomotor:0:hydrodynamic:1:study,Studies of locomotor hydrodynamics,Studies of locomotor hydrodynamics in fish have entered a new phase within the last decade with the application of the technique of digital particle image velocimetry (DPIV),12324537::
image,image,Studies of locomotor hydrodynamics in fish have entered a new phase within the last decade with the application of the technique of digital particle image velocimetry (DPIV),12324537::
locomotor,locomotor,Studies of locomotor hydrodynamics in fish have entered a new phase within the last decade with the application of the technique of digital particle image velocimetry (DPIV),12324537::
potential:0:pathogen,potential pathogens,"Although standardization is of obvious importance in the monitoring of such potential pathogens as Cryptosporidium and Giardia, it is not always easy to obtain as seve",12234343::4 313 5794
seve,seve,"Although standardization is of obvious importance in the monitoring of such potential pathogens as Cryptosporidium and Giardia, it is not always easy to obtain as seve",12234343::4 313 5794
host,Host,Host plants tolerances Remarks References He,12221974::TEMPERATURE TOLERANCE GENES 227 TABLE 1
enhancement,enhancement,TEMPERATURE TOLERANCE GENES 227 TABLE 1 Genetically engineered alterations in the temperature stress tolerance of plants Effects on the enhancement of temperature and Functions of other stress transformed genes,12221974::TEMPERATURE TOLERANCE GENES 227 TABLE 1
original:0:drawer,original Drawers,The survey was carried out in 1997 in the 33 East African sites studied in the original Drawers of Water (DOW I) study,12225505::Materials and methods
east:0:african:1:site,East African sites,The survey was carried out in 1997 in the 33 East African sites studied in the original Drawers of Water (DOW I) study,12225505::Materials and methods
east:0:africa:1:household:2:survey,survey of households in East Africa,The data and results presented in this paper are based upon a survey of households in East Africa.,12225505::Materials and methods
datum,data,The data and results presented in this paper are based upon a survey of households in East Africa.,12225505::Materials and methods
lag:0:phase,lag phases,"The lag phases in total iron increase (pyrite oxidation) in both bioreactors were also similar, but shorter than in the case",12226868::20% Pyrite Loading
case,case,"The lag phases in total iron increase (pyrite oxidation) in both bioreactors were also similar, but shorter than in the case",12226868::20% Pyrite Loading
frictionless,frictionless,In both frictionless and frictional bioreactors there was a 2-day lag period of total iron ions increase of pyrite oxidation,12226868::30% Pyrite Loading
ferr,ferr,"However, there was a lag in ferr",12226868::30% Pyrite Loading
lag:0:period,lag period,In both frictionless and frictional bioreactors there was a 2-day lag period of total iron ions increase of pyrite oxidation,12226868::30% Pyrite Loading
2-day:1:lag:0:period,2-day lag period,In both frictionless and frictional bioreactors there was a 2-day lag period of total iron ions increase of pyrite oxidation,12226868::30% Pyrite Loading
Fe:0:ion:1:increase,iron ions increase,In both frictionless and frictional bioreactors there was a 2-day lag period of total iron ions increase of pyrite oxidation,12226868::30% Pyrite Loading
30:0:solid,30% solids,The results of the pyrite oxidation at 30% solids loading (Fig. 7) were similar to these at 20%,12226868::30% Pyrite Loading
period,period,In both frictionless and frictional bioreactors there was a 2-day lag period of total iron ions increase of pyrite oxidation,12226868::30% Pyrite Loading
ion,ions,In both frictionless and frictional bioreactors there was a 2-day lag period of total iron ions increase of pyrite oxidation,12226868::30% Pyrite Loading
frictional:0:frictionless:1:bioreactor,both frictionless and frictional bioreactors,In both frictionless and frictional bioreactors there was a 2-day lag period of total iron ions increase of pyrite oxidation,12226868::30% Pyrite Loading
bioreactor,bioreactors,In both frictionless and frictional bioreactors there was a 2-day lag period of total iron ions increase of pyrite oxidation,12226868::30% Pyrite Loading
increase,increase,In both frictionless and frictional bioreactors there was a 2-day lag period of total iron ions increase of pyrite oxidation,12226868::30% Pyrite Loading
pyrite:0:oxidation,pyrite oxidation,The results of the pyrite oxidation at 30% solids loading (Fig. 7) were similar to these at 20%,12226868::30% Pyrite Loading
ferr:0:lag,lag in ferr,"However, there was a lag in ferr",12226868::30% Pyrite Loading
oxidation,oxidation,The results of the pyrite oxidation at 30% solids loading (Fig. 7) were similar to these at 20%,12226868::30% Pyrite Loading
